rating,file,function,table,kind,client,tenant_filter_in_chain,multiline_tenant_filter_detected,insert_contains_tenant_id,prior_ownership_assertion_detected,likely_false_positive,recommended_action,id_only_without_tenant_signal,service_role_note,rls_note,line,snippet
"SAFE","src/lib/fi/foundation/backfillFoundation.ts","eventIdsWithTimeline","fi_timeline_events","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","119",".from('fi_timeline_events') .select('fi_event_id') .eq('tenant_id', tenantId) .not('fi_event_id', 'is', null) .order('id', { ascending: true }) .range(from, from + page - 1);"
"SAFE","src/lib/fi/foundation/backfillFoundation.ts","backfillFoundationFromProcessedEvents","fi_events","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","155",".from('fi_events') .select('id') .eq('tenant_id', tenantId) .eq('status', 'processed') .order('created_at', { ascending: false }) .limit(500);"
"REVIEW","src/lib/fi/foundation/backfillFoundation.ts","loadFiEventRow","fi_events","from","supabase","N","N","N","N","N","Inspect RPC/auth SQL and arguments; add tenant filters or asserts if not enforced inside the function.","Y","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","28","const { data, error } = await supabase.from('fi_events').select(eventColumns()).eq('id', eventId).maybeSingle();"
"REVIEW","src/lib/fi/foundation/backfillFoundation.ts","reconstructFiEventEnvelopeForDualWrite","fi_global_cases","from","supabase","N","N","N","N","N","Inspect RPC/auth SQL and arguments; add tenant filters or asserts if not enforced inside the function.","Y","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","51",".from('fi_global_cases') .select('source_case_id') .eq('id', link.global_case_id) .maybeSingle();"
"REVIEW","src/lib/fi/foundation/backfillFoundation.ts","(top-level or unscoped)","fi_cases","from","supabase","N","N","N","N","N","Inspect RPC/auth SQL and arguments; add tenant filters or asserts if not enforced inside the function.","Y","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","59",".from('fi_cases') .select('external_id, metadata') .eq('id', link.fi_case_id) .maybeSingle();"
"REVIEW","src/lib/fi/foundation/backfillFoundation.ts","(top-level or unscoped)","fi_global_patients","from","supabase","N","N","N","N","N","Inspect RPC/auth SQL and arguments; add tenant filters or asserts if not enforced inside the function.","Y","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","75",".from('fi_global_patients') .select('source_patient_id') .eq('id', link.global_patient_id) .maybeSingle();"
"SAFE","src/lib/fi/foundation/caseRecord.ts","loadLinkedPatientBlock","fi_patients","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","123",".from('fi_patients') .select('id, tenant_id, person_id, primary_clinic_id, metadata, created_at, updated_at') .eq('tenant_id', tenantId) .eq('id', foundationPatientId) .maybeSingle();"
"SAFE","src/lib/fi/foundation/caseRecord.ts","loadLinkedPatientBlock","fi_persons","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","157",".from('fi_persons') .select('id, tenant_id, metadata, created_at, updated_at') .eq('tenant_id', tenantId) .eq('id', p.person_id) .maybeSingle();"
"SAFE","src/lib/fi/foundation/caseRecord.ts","(top-level or unscoped)","fi_patient_source_ids","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","172",".from('fi_patient_source_ids') .select('source_system, source_patient_id, created_at') .eq('tenant_id', tenantId) .eq('patient_id', foundationPatientId);"
"SAFE","src/lib/fi/foundation/caseRecord.ts","(top-level or unscoped)","v_fi_patient_resolution","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","187",".from('v_fi_patient_resolution') .select('*') .eq('tenant_id', tenantId) .eq('foundation_patient_id', foundationPatientId);"
"SAFE","src/lib/fi/foundation/caseRecord.ts","(top-level or unscoped)","v_fi_case_foundation","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","227",".from('v_fi_case_foundation') .select('*') .eq('tenant_id', tid) .eq('case_id', caseId) .maybeSingle();"
"SAFE","src/lib/fi/foundation/caseRecord.ts","(top-level or unscoped)","fi_global_cases","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","251",".from('fi_global_cases') .select('id, source_system, source_case_id') .eq('tenant_id', tid) .eq('fi_case_id', caseId);"
"SAFE","src/lib/fi/foundation/caseRecord.ts","(top-level or unscoped)","fi_organisations","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","286",".from('fi_organisations') .select('id, name, metadata') .eq('tenant_id', tid) .eq('id', caseSummary.organisation_id) .maybeSingle();"
"SAFE","src/lib/fi/foundation/caseRecord.ts","(top-level or unscoped)","fi_clinics","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","304",".from('fi_clinics') .select('id, display_name, metadata') .eq('tenant_id', tid) .eq('id', caseSummary.clinic_id) .maybeSingle();"
"SAFE","src/lib/fi/foundation/caseRecord.ts","(top-level or unscoped)","fi_timeline_events","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","336",".from('fi_timeline_events') .select('id, case_id, patient_id, event_kind, title, detail, occurred_at, fi_event_id') .eq('tenant_id', tid) .eq('case_id', caseId) .order('occurred_at', { ascending: false }) .limit(2000);"
"SAFE","src/lib/fi/foundation/caseRecord.ts","(top-level or unscoped)","v_fi_media_unified","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","360",".from('v_fi_media_unified') .select( 'media_asset_id, legacy_upload_id, foundation_patient_id, case_id, source_system, asset_type, storage_path, file_name, created_at' ) .eq('tenant_id', tid) .eq('case_id', caseId);"
"SAFE","src/lib/fi/foundation/caseRecord.ts","(top-level or unscoped)","fi_media_assets","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","385",".from('fi_media_assets') .select('id, case_id, patient_id, asset_type, filename, storage_path, source_system, created_at') .eq('tenant_id', tid) .eq('case_id', caseId);"
"SAFE","src/lib/fi/foundation/createMediaAsset.ts","createMediaAsset","fi_media_assets","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","34",".from('fi_media_assets') .select('id') .eq('tenant_id', tenantId) .eq('source_system', sourceSystem) .eq('source_asset_id', sourceAssetId) .maybeSingle();"
"SAFE","src/lib/fi/foundation/createMediaAsset.ts","(top-level or unscoped)","fi_media_assets","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","45",".from('fi_media_assets') .select('id') .eq('tenant_id', tenantId) .eq('storage_path', storagePath) .maybeSingle();"
"SAFE","src/lib/fi/foundation/createMediaAsset.ts","(top-level or unscoped)","fi_media_assets","from","supabase","Y","Y","Y","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","65",".from('fi_media_assets') .insert({ tenant_id: tenantId, case_id: input.case_id?.trim() || null, patient_id: input.foundation_patient_id?.trim() || null, asset_type: input.asset_type.trim(), filename: fileNameFromPath(sto"
"SAFE","src/lib/fi/foundation/createMediaAsset.ts","(top-level or unscoped)","fi_media_assets","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","84",".from('fi_media_assets') .select('id') .eq('tenant_id', tenantId) .eq('storage_path', storagePath) .maybeSingle();"
"SAFE","src/lib/fi/foundation/createTimelineEvent.ts","createTimelineEvent","fi_timeline_events","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","27",".from('fi_timeline_events') .select('id') .eq('tenant_id', tenantId) .eq('case_id', caseId) .eq('event_kind', eventKind) .eq('fi_event_id', input.fi_event_id.trim()) .maybeSingle();"
"SAFE","src/lib/fi/foundation/createTimelineEvent.ts","(top-level or unscoped)","fi_timeline_events","from","supabase","Y","Y","Y","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","52",".from('fi_timeline_events') .insert({ tenant_id: tenantId, case_id: caseId, patient_id: patientId, organisation_id: input.organisation_id?.trim() || null, event_kind: eventKind, title: input.title, detail: Object.keys(de"
"SAFE","src/lib/fi/foundation/foundationOsDashboardRead.server.ts","paginatedDistinctUnifiedPatients","v_fi_media_unified","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","104",".from('v_fi_media_unified') .select('foundation_patient_id') .eq('tenant_id', tenantId) .not('foundation_patient_id', 'is', null) .order('created_at', { ascending: true }) .range(from, from + PAGE - 1);"
